0_0001001_0_1011111,380.000000,385.213677,0.013535
0_0001010_0_1110110,944.000000,952.958367,0.009401
0_0001010_0_1010101,680.000000,683.499381,0.005120
0_0001001_0_1000100,272.000000,273.494143,0.005463
0_0000110_1_1110000,-56.000000,-59.046731,0.051599
0_0001000_0_1111010,244.000000,246.795242,0.011326
0_0001010_0_1011110,752.000000,756.985075,0.006585
0_0000111_0_1010000,80.000000,78.015359,0.025439
0_0001000_0_1101110,220.000000,223.142504,0.014083
0_0000011_0_1000000,4.000000,2.639893,0.515213
0_0001001_0_1100010,392.000000,396.902178,0.012351
0_0000111_1_1101000,-104.000000,-102.505886,0.014576
0_0001010_0_1001001,584.000000,589.056891,0.008585
0_0001010_0_1001000,576.000000,586.727270,0.018283
0_0001001_0_1000100,272.000000,276.188077,0.015164
0_0001010_1_1001101,-616.000000,-621.097819,0.008208
0_0000111_1_1010111,-87.000000,-86.882632,0.001351
0_0000100_1_1010000,-10.000000,-11.503299,0.130684
0_0001001_1_1000110,-280.000000,-284.218484,0.014842
0_0001000_1_1101000,-208.000000,-208.648942,0.003110
0_0001010_1_1011111,-760.000000,-765.381919,0.007032
0_0000111_0_1111100,124.000000,126.234909,0.017704
0_0001010_0_1010100,672.000000,679.127460,0.010495
0_0001001_0_1111001,484.000000,488.963024,0.010150
0_0000110_1_1000000,-32.000000,-33.408072,0.042148
0_0001000_0_1000010,132.000000,133.298632,0.009742
0_0001001_0_1110011,460.000000,460.719845,0.001562
0_0001010_1_1001101,-616.000000,-622.078742,0.009772
0_0001001_0_1000110,280.000000,283.449246,0.012169
0_0001001_1_1001110,-312.000000,-311.920107,0.000256
0_0000110_0_1110000,56.000000,57.652893,0.028670
0_0001000_1_1110111,-238.000000,-238.264715,0.001111
0_0001001_0_1010110,344.000000,350.003642,0.017153
0_0001000_0_1011100,184.000000,184.017545,0.000095
0_0000111_1_1100110,-102.000000,-101.272378,0.007185
0_0000101_1_1010000,-20.000000,-18.146118,0.102164
0_0001000_0_1111100,248.000000,250.520424,0.010061
0_0000101_1_1110110,-29.500000,-29.532714,0.001108
0_0001001_0_1110100,464.000000,469.638884,0.012007
0_0000111_0_1011010,90.000000,91.041294,0.011438
0_0001001_1_1001111,-316.000000,-315.077574,0.002928
0_0001000_1_1000000,-128.000000,-126.988629,0.007964
0_0001010_1_1010000,-640.000000,-647.160374,0.011064
0_0001001_0_1010100,336.000000,339.433024,0.010114
0_0000110_0_1001100,38.000000,37.653563,0.009201
0_0001010_0_1001100,608.000000,611.251527,0.005319
0_0000111_1_1001100,-76.000000,-77.767751,0.022731
0_0001000_0_1110110,236.000000,237.965607,0.008260
0_0001001_0_1111101,500.000000,503.835292,0.007612
0_0000111_1_1101110,-110.000000,-110.818641,0.007387
0_0001010_0_1001101,616.000000,618.975900,0.004808
0_0001010_1_1000100,-544.000000,-547.138624,0.005736
0_0001001_1_1101111,-444.000000,-445.768767,0.003968
0_0000111_0_1011100,92.000000,92.002123,0.000023
0_0001000_1_1010010,-164.000000,-163.612793,0.002367
0_0001000_1_1000010,-132.000000,-131.299404,0.005336
0_0000110_0_1000000,32.000000,29.298157,0.092219
0_0001001_0_1000111,284.000000,286.032108,0.007104
0_0001010_1_1001110,-624.000000,-626.486375,0.003969
0_0001000_1_1100100,-200.000000,-199.830298,0.000849
0_0000100_1_1011000,-11.000000,-10.791709,0.019301
0_0001000_0_1000010,132.000000,130.796533,0.009201
0_0001010_1_1110000,-896.000000,-901.223614,0.005796
0_0000111_0_1001000,72.000000,73.287672,0.017570
0_0001010_1_1110001,-904.000000,-912.163053,0.008949
0_0001001_0_1000111,284.000000,285.702126,0.005958
0_0001010_0_1000111,568.000000,572.527513,0.007908
0_0001010_0_1010000,640.000000,645.811057,0.008998
0_0001010_1_1001100,-608.000000,-611.185963,0.005213
0_0001001_1_1100100,-400.000000,-401.004162,0.002504
0_0001010_0_1100110,816.000000,823.615509,0.009246
0_0000111_0_1111110,126.000000,127.012615,0.007973
0_0001010_1_1011010,-720.000000,-727.784744,0.010696
0_0001001_1_1001100,-304.000000,-304.787177,0.002583
0_0000111_0_1000000,64.000000,62.563999,0.022953
0_0001010_0_1000101,552.000000,555.769800,0.006783
0_0001010_0_1010000,640.000000,643.133767,0.004873
0_0000111_0_1010100,84.000000,85.425807,0.016691
0_0001000_0_1110010,228.000000,230.500578,0.010848
0_0001000_0_1001010,148.000000,149.219177,0.008170
0_0001001_0_1001010,296.000000,302.946395,0.022929
0_0001000_1_1001110,-156.000000,-155.686627,0.002013
0_0001010_0_1000010,528.000000,530.348279,0.004428
0_0001010_1_1001011,-600.000000,-605.334081,0.008812
0_0001000_0_1001001,146.000000,149.304292,0.022131
0_0001001_1_1000010,-264.000000,-265.831090,0.006888
0_0001001_0_1010010,328.000000,331.184369,0.009615
0_0001000_0_1110011,230.000000,232.691953,0.011569
0_0001010_0_1000111,568.000000,574.557819,0.011414
0_0001010_0_1111000,960.000000,968.614129,0.008893
0_0001000_1_1101000,-208.000000,-208.501007,0.002403
0_0001010_1_1001001,-584.000000,-584.658654,0.001127
0_0000111_1_1001100,-76.000000,-76.290206,0.003804
0_0001001_1_1111000,-480.000000,-480.979986,0.002037
0_0001010_1_1100111,-824.000000,-828.727728,0.005705
0_0001001_0_1111101,500.000000,503.137014,0.006235
0_0001010_1_1001010,-592.000000,-599.310115,0.012198
0_0001001_0_1101001,420.000000,422.793732,0.006608
0_0001000_0_1100100,200.000000,203.519509,0.017293
0_0000111_0_1101110,110.000000,111.140566,0.010262
0_0001000_0_1101111,222.000000,222.551311,0.002477
0_0001001_1_1100000,-384.000000,-384.254362,0.000662
0_0001001_1_1000111,-284.000000,-284.476654,0.001676
0_0001010_0_1110000,896.000000,902.103177,0.006765
0_0001010_1_1100101,-808.000000,-816.619849,0.010556
0_0000111_0_1011100,92.000000,90.834550,0.012830
0_0001001_1_1001000,-288.000000,-288.324031,0.001124
0_0000111_0_1100000,96.000000,92.392242,0.039048
0_0000111_0_1100000,96.000000,94.216755,0.018927
0_0000111_1_1011110,-94.000000,-94.867824,0.009148
0_0001010_1_1011101,-744.000000,-746.663215,0.003567
0_0001000_0_1010111,174.000000,174.863894,0.004940
0_0001001_1_1100111,-412.000000,-409.677778,0.005668
0_0000101_0_1100100,25.000000,24.920981,0.003171
0_0000100_1_1000000,-8.000000,-8.308176,0.037093
0_0001001_0_1101001,420.000000,420.885806,0.002105
0_0001000_0_1001100,152.000000,153.405158,0.009160
0_0000111_0_1111100,124.000000,124.649704,0.005212
0_0001001_0_1010110,344.000000,348.311593,0.012379
0_0001010_1_1000101,-552.000000,-553.113543,0.002013
0_0001001_0_1001111,316.000000,323.162641,0.022164
0_0001000_0_1000001,130.000000,130.817590,0.006250
0_0001001_1_1100001,-388.000000,-388.034080,0.000088
0_0001010_0_1001000,576.000000,577.468190,0.002542
0_0001001_1_1011011,-364.000000,-366.501848,0.006826
0_0001000_0_1101111,222.000000,222.580814,0.002609
0_0001001_1_1101011,-428.000000,-429.426445,0.003322
0_0001000_0_1010100,168.000000,165.953527,0.012332
0_0001001_1_1010110,-344.000000,-345.245802,0.003608
0_0001010_0_1110101,936.000000,944.296858,0.008786
0_0001001_0_1000111,284.000000,289.469013,0.018893
0_0001010_0_1000101,552.000000,557.121094,0.009192
0_0001001_0_1000010,264.000000,268.293666,0.016004
0_0001001_0_1000011,268.000000,272.552746,0.016704
0_0001001_1_1001011,-300.000000,-300.728679,0.002423
0_0001010_0_1011001,712.000000,720.455727,0.011737
0_0001010_1_1101101,-872.000000,-878.114641,0.006963
0_0001010_0_1010111,696.000000,702.764240,0.009625
0_0001010_0_1000001,520.000000,523.708935,0.007082
0_0000111_0_1100000,96.000000,98.080839,0.021216
0_0001010_1_1100110,-816.000000,-819.094047,0.003777
0_0001001_1_1010011,-332.000000,-329.932251,0.006267
0_0001010_1_1010011,-664.000000,-671.628859,0.011359
0_0001001_1_1011100,-368.000000,-369.787008,0.004833
0_0001000_1_1110000,-224.000000,-223.672624,0.001464
0_0001010_1_1010100,-672.000000,-671.938264,0.000092
0_0001000_0_1010100,168.000000,167.403384,0.003564
0_0001000_0_1110110,236.000000,235.780745,0.000930
0_0001010_0_1010001,648.000000,655.913780,0.012065
0_0001010_0_1011100,736.000000,744.564595,0.011503
0_0001001_1_1100111,-412.000000,-413.236725,0.002993
0_0000100_0_1101001,13.125000,13.153616,0.002175
0_0001001_1_1000100,-272.000000,-270.080969,0.007105
0_0000101_0_1001000,18.000000,18.386011,0.020995
0_0001010_0_1100110,816.000000,818.184937,0.002670
0_0001001_0_1010000,320.000000,323.366535,0.010411
0_0001010_1_1000100,-544.000000,-547.061379,0.005596
0_0001001_1_1010000,-320.000000,-320.009555,0.000030
0_0001001_0_1101011,428.000000,432.015821,0.009296
0_0001000_1_1101110,-220.000000,-220.926335,0.004193
0_0001001_1_1011100,-368.000000,-370.531652,0.006832
0_0000011_1_1000000,-4.000000,-1.915881,1.087812
0_0001000_1_1101010,-212.000000,-211.159940,0.003978
0_0000110_1_1111100,-62.000000,-61.547384,0.007354
0_0001000_0_1111010,244.000000,243.311592,0.002829
0_0001001_0_1111001,484.000000,486.977983,0.006115
0_0001000_1_1001110,-156.000000,-155.359830,0.004121
0_0001001_1_1111110,-504.000000,-506.043825,0.004039
0_0001001_1_1110100,-464.000000,-467.402529,0.007280
0_0001001_1_1100101,-404.000000,-409.022457,0.012279
0_0001000_0_1011100,184.000000,183.760852,0.001301
0_0001010_0_1010001,648.000000,653.872459,0.008981
0_0001010_1_1011000,-704.000000,-709.196352,0.007327
0_0001001_1_1011110,-376.000000,-372.842856,0.008468
0_0000111_0_1010100,84.000000,84.928041,0.010927
0_0001001_1_1110000,-448.000000,-448.273714,0.000611
0_0001000_1_1111111,-254.000000,-254.749326,0.002941
0_0001000_0_1001101,154.000000,154.777510,0.005023
0_0001000_1_1011110,-188.000000,-187.117490,0.004716
0_0001000_1_1101100,-216.000000,-215.043280,0.004449
0_0001001_1_1110001,-452.000000,-455.284807,0.007215
0_0001001_1_1100101,-404.000000,-406.457845,0.006047
0_0000110_1_1100000,-48.000000,-48.239394,0.004963
0_0001010_0_1001111,632.000000,639.032060,0.011004
0_0001001_1_1101001,-420.000000,-420.735245,0.001748
0_0001010_0_1011001,712.000000,720.192520,0.011375
0_0001000_1_1100111,-206.000000,-205.158255,0.004103
0_0000110_0_1001000,36.000000,40.529133,0.111750
0_0001001_1_1000001,-260.000000,-259.584040,0.001602
0_0001001_0_1011100,368.000000,370.995283,0.008074
0_0001001_0_1010011,332.000000,337.988394,0.017718
0_0001010_0_1100110,816.000000,820.637606,0.005651
0_0001010_1_1100110,-816.000000,-822.234176,0.007582
0_0001010_1_1001010,-592.000000,-599.287597,0.012160
0_0000100_0_1100000,12.000000,13.451460,0.107904
0_0001000_1_1011100,-184.000000,-184.565472,0.003064
0_0001000_0_1111001,242.000000,242.391332,0.001614
0_0001010_1_1001111,-632.000000,-635.298077,0.005191
0_0001000_0_1011110,188.000000,189.275839,0.006741
0_0001000_0_1010000,160.000000,161.118939,0.006945
0_0001001_0_1010001,324.000000,326.004318,0.006148
0_0001010_0_1100000,768.000000,777.513146,0.012235
0_0001000_0_1000000,128.000000,129.865253,0.014363
0_0000110_0_1110000,56.000000,56.586510,0.010365
0_0001001_1_1001011,-300.000000,-300.649717,0.002161
0_0001000_1_1000000,-128.000000,-127.466779,0.004183
0_0001000_0_1010110,172.000000,174.042716,0.011737
0_0001000_0_1111010,244.000000,249.055182,0.020297
0_0000111_0_1101000,104.000000,102.750826,0.012157
0_0000110_0_1101000,52.000000,51.931283,0.001323
0_0001000_1_1101000,-208.000000,-206.706822,0.006256
0_0001000_1_1111110,-252.000000,-252.570030,0.002257
0_0000110_1_1001000,-36.000000,-36.383494,0.010540
0_0001001_0_1000111,284.000000,285.236557,0.004335
0_0000111_1_1101000,-104.000000,-105.946173,0.018369
0_0001000_0_1000110,140.000000,143.938744,0.027364
0_0000111_0_1011000,88.000000,86.957550,0.011988
0_0001010_0_1000000,512.000000,520.237738,0.015835
0_0000111_1_1011101,-93.000000,-93.814051,0.008677
0_0001001_0_1111111,508.000000,513.259620,0.010247
0_0001010_1_1011110,-752.000000,-756.559063,0.006026
0_0000111_1_1000000,-64.000000,-63.593900,0.006386
0_0001000_0_1101100,216.000000,218.151544,0.009863
0_0001010_1_1001011,-600.000000,-603.084112,0.005114
0_0001010_1_1100001,-776.000000,-786.968629,0.013938
0_0001001_1_1001000,-288.000000,-291.188173,0.010949
0_0001001_0_1100110,408.000000,412.992838,0.012089
0_0001001_1_1101100,-432.000000,-436.233079,0.009704
0_0001000_0_1000000,128.000000,130.585552,0.019800
0_0001000_0_1011000,176.000000,177.522583,0.008577
0_0001010_1_1001101,-616.000000,-619.472134,0.005605
0_0000011_0_1000000,4.000000,3.836865,0.042518
0_0001001_1_1100011,-396.000000,-394.553960,0.003665
0_0001001_1_1000111,-284.000000,-282.665410,0.004721
0_0000111_0_1111000,120.000000,121.203928,0.009933
0_0001010_1_1001110,-624.000000,-629.189007,0.008247
0_0001010_0_1000011,536.000000,538.204966,0.004097
0_0001000_1_1101000,-208.000000,-208.468288,0.002246
0_0001010_0_1010010,656.000000,666.367383,0.015558
0_0001010_1_1001001,-584.000000,-585.980205,0.003379
0_0001001_1_1001010,-296.000000,-297.045656,0.003520
0_0001001_0_1000001,260.000000,263.656343,0.013868
0_0001010_1_1110010,-912.000000,-920.361477,0.009085
0_0000111_0_1010000,80.000000,81.363620,0.016760
0_0001010_1_1110010,-912.000000,-920.717708,0.009468
0_0001001_0_1001100,304.000000,306.263980,0.007392
0_0001000_1_1100010,-196.000000,-192.580113,0.017758
0_0001001_1_1011111,-380.000000,-382.062893,0.005399
0_0000111_1_1001100,-76.000000,-77.758239,0.022612
0_0000111_0_1010100,84.000000,84.093652,0.001114
0_0000111_0_1110100,116.000000,115.514547,0.004203
